Pyrometer1,Pyrometer2,Voltage,Current,Acoustic Noise
20.58509,20.92846,33.64974,241.051,0.03686973
20.42486,20.84758,33.70162,240.647,0.03255097
20.31803,20.74075,33.70162,240.2655,0.0298651
20.34398,20.79416,33.5948,240.647,0.0295904
20.47827,20.82163,33.75656,240.2655,0.03201685
20.55915,20.84758,33.54291,241.051,0.03201685
20.64003,20.84758,33.70162,240.647,0.03740386
20.74685,20.92846,33.97326,239.48,0.0430503
20.80027,20.92846,34.29374,240.647,0.04950555
20.66598,20.90252,34.24185,240.647,0.05112318
20.61256,20.82163,33.64974,240.647,0.05678488
20.50574,20.68734,32.9508,240.647,0.05516726
20.34398,20.92846,34.4555,240.647,0.05382432
20.42486,20.65987,34.13197,240.647,0.051932
20.50574,20.68734,33.70162,240.647,0.04790319
20.58509,20.41875,33.91832,239.8615,0.04089855
20.61256,20.92846,34.13197,240.2655,0.03551154
20.66598,20.95593,33.97326,239.8615,0.0298651
20.66598,20.87505,33.43304,240.647,0.02583628
20.58509,20.90252,32.41363,239.48,0.01910634
20.47827,20.87505,32.35868,239.8615,0.02044927
20.34398,20.79416,31.33622,241.051,0.02232633
20.23715,20.76822,30.74716,240.647,0.02044927
20.23715,20.79416,31.49799,239.0761,0.02690453
20.29056,20.79416,31.12257,240.647,0.02583628
20.29056,20.84758,31.12257,240.647,0.02905628
20.4508,20.92846,31.12257,241.051,0.02852216
20.53168,20.95593,31.01575,241.051,0.02447809
20.53168,20.90252,31.17751,241.4549,0.01883164
20.4508,20.90252,31.17751,241.4549,0.01452814
20.42486,20.84758,31.28434,241.051,0.00322
20.26309,20.79416,31.12257,241.4549,-0.00592113
20.15627,20.74075,31.01575,240.647,-0.01722928
20.10286,20.76822,30.5854,241.051,-0.03015505
20.20968,20.82163,30.90587,242.2404,-0.03903675
20.23715,20.87505,31.01575,240.647,-0.04602613
20.34398,20.90252,30.96081,242.2404,-0.05222195
20.42486,20.90252,30.90587,241.8365,-0.05113845
