Pyrometer1,Pyrometer2,Voltage,Current,Acoustic Noise
20.42486,20.20358,36.06702,283.6686,0.01748871
20.37144,20.28446,35.63973,283.2646,0.02044927
20.26309,20.36381,35.63973,283.2646,0.02743865
20.04944,20.36381,36.1769,282.4792,0.02475278
20.15627,20.20358,35.26126,281.6937,0.01614577
20.42486,20.20358,36.33866,282.4792,0.00779819
20.37144,20.33787,36.8209,282.0976,-0.00862227
20.29056,20.41875,37.0376,280.9082,-0.02449335
20.02197,20.4447,36.76596,281.2897,-0.03741912
20.20968,20.36381,37.14442,280.9082,-0.05032963
20.37144,20.28446,36.71408,280.1227,-0.06540716
20.53168,20.60646,36.39055,279.7188,-0.08532231
20.39739,20.25699,36.22879,279.7188,-0.09904163
20.15627,20.4447,36.60725,280.1227,-0.09743926
20.42486,20.49811,36.49738,280.1227,-0.07833292
20.55915,20.49811,36.76596,278.1478,-0.05464839
20.66598,20.60646,36.76596,278.9333,-0.01722928
20.50574,20.63393,36.65914,278.1478,0.02609571
20.31803,20.57899,36.49738,278.1478,0.0651172
20.39739,20.4447,36.49738,278.9333,0.09150287
20.61256,20.55305,36.55231,277.7439,0.1049475
20.69344,20.63393,36.28373,277.3623,0.1071145
20.58509,20.65987,36.76596,277.3623,0.1057563
20.29056,20.55305,36.39055,276.1729,0.09122817
20.42486,20.52558,35.58479,275.769,0.07212184
20.64003,20.74075,35.79844,277.3623,0.05354962
20.64003,20.63393,35.0995,275.769,0.03335978
20.69344,20.71328,34.94079,276.1729,0.01614577
20.34398,20.57899,35.0995,276.9584,-0.00161763
20.47827,20.52558,34.4555,276.1729,-0.02449335
20.64003,20.68734,32.9508,276.1729,-0.05087901
20.77433,20.76822,33.48798,276.1729,-0.07616591
20.55915,20.79416,33.38115,276.5544,-0.1111586
20.29056,20.68734,32.7341,276.5544,-0.1335002
20.29056,20.71328,32.41363,276.9584,-0.1369949
20.39739,20.79416,32.14503,276.5544,-0.134309
20.61256,20.87505,32.19692,276.9584,-0.1133103
20.4508,20.84758,32.30375,277.7439,-0.08800818
20.29056,20.79416,32.30375,278.1478,-0.06244659
20.23715,20.71328,32.68221,277.7439,-0.03418386
20.34398,20.63393,32.35868,277.3623,-0.01696984
20.39739,20.55305,32.7341,276.9584,-0.02234159
20.31803,20.82163,32.46551,276.9584,-0.03876206
20.26309,20.90252,32.0901,276.9584,-0.05032963
20.10286,20.76822,32.14503,277.7439,-0.05760896
20.29056,20.87505,32.57539,276.1729,-0.05652545
20.47827,20.92846,32.19692,277.3623,-0.03445855
20.37144,20.87505,32.25186,277.7439,-0.00619583
20.18374,20.74075,32.19692,277.7439,0.02394396
20.10286,20.76822,31.98327,277.7439,0.04494262
20.23715,20.92846,31.33622,276.5544,0.05704432
20.47827,20.92846,31.71469,278.9333,0.04601087
20.31803,20.84758,31.60481,277.7439,0.03686973
20.20968,20.68734,31.92834,276.5544,0.02447809
20.1288,20.90252,31.82151,277.7439,0.02475278
20.18374,20.95593,31.87645,277.7439,0.0295904
20.34398,20.71328,31.33622,278.5293,0.03282566
20.39739,20.84758,29.83152,278.9333,0.02852216
20.15627,20.76822,28.38176,278.9333,0.01614577
20.1288,20.79416,28.05823,279.7188,-0.00727933
20.29056,20.92846,27.46612,278.9333,-0.02853742
20.4508,20.92846,27.41424,280.9082,-0.03903675
20.42486,20.84758,27.09071,280.5042,-0.0411885
20.20968,20.82163,26.92895,281.6937,-0.02881211
20.10286,20.87505,27.09071,282.0976,-0.01642046
20.23715,20.95593,26.55354,282.0976,-0.00969051
20.47827,20.98187,26.49859,282.4792,-0.01426871
20.39739,20.79416,26.87401,283.6686,-0.00943108
20.20968,20.76822,26.44671,283.2646,0.00160237
20.10286,20.92846,26.66036,284.0501,0.0121017
20.18374,21.00934,26.66036,284.858,0.03255097
20.26309,21.03681,26.82212,284.4541,0.05031437
20.31803,20.79416,26.92895,284.858,0.06943597
20.29056,20.74075,27.1426,284.858,0.07776828
20.04944,20.84758,26.98388,286.025,0.08019473
20.20968,20.87505,26.98388,285.2395,0.07103834
20.42486,20.87505,26.98388,286.025,0.05678488
20.39739,20.74075,26.76718,286.8329,0.03444329
20.20968,20.74075,26.92895,286.025,0.01399402
20.07539,20.87505,26.7153,287.2144,-0.00538701
20.20968,20.87505,26.7153,286.8329,-0.0177634
20.34398,20.84758,26.55354,286.8329,-0.01993041
20.42486,20.68734,26.60542,287.9999,-0.01857221
20.31803,20.79416,25.6379,288.4039,-0.02449335
20.07539,20.90252,26.01636,289.1894,-0.03580149
20.20968,20.74075,25.90648,288.7854,-0.05141313
20.42486,20.63393,25.15566,289.1894,-0.07537236
20.42486,20.60646,25.20754,289.5933,-0.08962581
20.34398,20.49811,24.77719,289.9748,-0.08559699
20.04944,20.79416,24.83213,289.9748,-0.06272128
20.23715,20.76822,24.50861,291.5682,-0.0277286
20.50574,20.55305,24.1332,291.5682,-0.00027469
20.55915,20.52558,24.1332,291.5682,0.01774814
20.47827,20.52558,23.86461,292.7352,0.0207087
20.23715,20.60646,23.59602,293.1392,0.01506226
20.39739,20.55305,23.32743,293.1392,0.00590587
20.61256,20.41875,23.27249,293.5207,0.00456294
20.69344,20.36381,23.05885,294.7101,0.00967525
20.53168,20.36381,22.79026,296.3035,0.02743865
20.39739,20.49811,19.34745,295.4956,0.0441338
20.53168,20.36381,19.67098,295.8995,0.04466793
20.53168,20.01587,17.6291,298.256,0.03120803
20.69344,19.85411,18.81028,299.4454,0.01425345
20.55915,20.28446,18.54169,300.6349,-0.00485289
20.37144,20.36381,19.02698,299.8494,-0.02368453
20.42486,20.39128,19.34745,301.0164,-0.03337505
20.66598,20.20358,19.61909,302.2058,-0.03580149
20.80027,20.25699,19.50922,302.9913,-0.03633561
20.64003,20.28446,19.77781,303.3952,-0.03311561
20.42486,20.39128,19.83274,303.7992,-0.02585154
20.47827,20.3104,20.20815,303.7992,-0.02208216
20.55915,20.20358,21.12379,304.1807,-0.01265108
20.66598,20.28446,28.81211,303.7992,-0.00242644
20.55915,20.36381,37.14442,301.0164,0.00106825
20.26309,20.36381,37.25125,299.0639,0.00375412
20.29056,20.25699,37.19631,297.8745,0.00886644
20.42486,20.33787,37.0376,296.685,0.01452814
20.47827,20.22952,37.41301,295.1141,0.02502747
20.4508,20.36381,38.3256,295.1141,0.03335978
20.20968,20.36381,38.21878,294.7101,0.04950555
20.20968,20.28446,33.54291,293.1392,0.0651172
20.34398,20.17611,35.20938,292.7352,0.06835246
20.53168,20.20358,33.54291,293.1392,0.05354962
20.39739,20.33787,35.63973,292.7352,0.03120803
20.20968,20.36381,35.58479,291.1642,0.00375412
20.07539,20.28446,35.63973,291.5682,-0.02638567
20.26309,20.22952,37.78843,290.3788,-0.0444085
20.47827,20.22952,37.41301,289.1894,-0.04199731
20.34398,20.36381,35.63973,289.1894,-0.01938103
20.10286,20.36381,34.72409,288.4039,0.00294531
20.10286,20.36381,32.89586,287.9999,0.0220669
20.31803,20.15016,32.0901,288.4039,0.03067391
20.20968,20.25699,31.76657,288.4039,0.01614577
20.39739,20.33787,31.76657,287.9999,-0.00080881
20.1288,20.39128,31.06763,289.5933,-0.01400928
20.1288,20.17611,31.60481,288.7854,-0.01535222
20.23715,20.17611,31.82151,288.4039,-0.00727933
20.47827,20.28446,31.4461,288.7854,0.00483763
20.39739,20.36381,32.03516,288.7854,0.01263582
20.26309,20.33787,31.12257,289.1894,0.01587108
20.07539,20.20358,31.87645,288.7854,0.00590587
20.26309,20.25699,31.98327,288.7854,-0.00753876
20.42486,20.3104,33.75656,288.4039,-0.01480283
20.39739,20.36381,33.21938,287.6184,-0.0234251
20.20968,20.39128,35.69161,287.6184,-0.02907154
20.07539,20.36381,35.0995,286.8329,-0.02585154
20.26309,20.04181,35.85337,286.429,-0.02261629
20.37144,20.3104,35.52985,285.6435,-0.01803809
20.34398,20.39128,35.69161,286.025,-0.0088817
20.29056,20.3104,35.63973,285.2395,-0.00350995
20.04944,20.20358,36.44549,284.4541,0.00807289
20.23715,20.20358,36.22879,282.8831,0.01964046
20.42486,20.28446,36.28373,282.8831,0.03444329
20.42486,20.3104,36.60725,283.2646,0.0387468
20.34398,20.28446,35.63973,282.0976,0.03201685
20.18374,20.1227,36.55231,281.6937,0.02287572
20.34398,20.22952,36.06702,282.4792,0.0121017
20.55915,20.28446,37.19631,281.6937,0.00294531
20.64003,20.36381,36.49738,280.5042,-0.00027469
20.47827,20.20358,36.87584,280.1227,0.00511232
20.37144,19.9884,35.47796,280.5042,0.02044927
20.39739,20.41875,36.39055,280.1227,0.03712916
20.58509,20.36381,37.0376,280.5042,0.051932
20.66598,20.41875,36.28373,280.1227,0.0662007
20.42486,20.28446,34.88585,279.3148,0.07750885
20.26309,20.22952,34.40056,279.7188,0.08639055
20.34398,20.25699,35.79844,279.3148,0.0874588
20.50574,20.39128,34.83091,279.3148,0.08449823
20.50574,20.33787,33.97326,278.5293,0.07077891
20.42486,20.25699,34.61726,278.1478,0.05489256
20.15627,20.20358,34.29374,278.1478,0.04170736
20.23715,20.28446,33.27433,278.5293,0.03175741
20.47827,20.33787,34.40056,278.1478,0.00941582
20.47827,20.22952,33.32621,277.7439,-0.00431876
20.37144,20.1227,33.86339,277.3623,-0.0056617
20.10286,20.4447,32.14503,277.3623,-0.01345989
20.18374,20.28446,34.4555,276.5544,-0.0177634
20.39739,20.28446,32.41363,276.9584,-0.01616103
20.47827,20.3104,32.03516,277.7439,-0.01239165
20.31803,20.17611,32.03516,277.7439,-0.00027469
20.04944,20.25699,32.52045,278.1478,0.01263582
20.15627,20.28446,32.14503,276.9584,0.02475278
20.37144,20.33787,32.25186,277.3623,0.03013979
20.4508,20.3104,32.89586,277.7439,0.0295904
20.37144,20.17611,31.71469,277.3623,0.02340984
20.07539,20.28446,31.55292,277.7439,0.01695458
20.1288,20.3104,32.89586,276.5544,0.01182701
20.29056,20.41875,32.0901,277.7439,0.01614577
20.42486,20.1227,31.76657,276.9584,0.02662984
20.26309,20.36381,32.19692,275.769,0.03551154
20.10286,20.20358,32.78904,275.769,0.04332499
20.20968,20.33787,32.78904,275.769,0.04279087
20.26309,20.36381,32.78904,276.5544,0.0341686
20.47827,20.25699,32.03516,277.3623,0.02394396
20.37144,20.17611,32.35868,275.769,0.01452814
20.15627,20.20358,31.12257,276.1729,0.01399402
20.1288,20.36381,32.84398,276.1729,0.01103345
20.23715,20.3104,31.49799,275.3874,0.01721402
20.4508,20.22952,30.26187,276.5544,0.02421865
20.34398,20.15016,30.5854,276.1729,0.02637041
20.07539,20.25699,31.49799,275.769,0.02905628
20.15627,20.33787,30.85399,276.1729,0.02690453
20.26309,20.52558,31.82151,276.1729,0.02287572
20.53168,20.49811,31.65975,276.9584,0.02260103
20.39739,20.33787,29.99328,276.1729,0.0252869
20.10286,20.36381,31.55292,276.9584,0.0209834
20.07539,20.52558,31.39116,276.9584,0.01964046
20.23715,20.55305,31.06763,276.9584,0.01587108
20.4508,20.41875,30.47857,276.1729,0.01182701
20.37144,20.41875,30.15505,274.9835,0.00511232
20.20968,20.49811,30.96081,276.1729,-0.0102399
20.10286,20.60646,31.39116,275.3874,-0.01535222
20.29056,20.55305,30.10011,275.769,-0.0280033
20.4508,20.41875,29.77964,275.769,-0.03526737
20.42486,20.47216,30.53046,275.3874,-0.04280613
20.20968,20.52558,31.17751,275.769,-0.05733427
20.04944,20.84758,30.10011,276.1729,-0.0632554
20.26309,20.52558,29.61787,275.769,-0.07160298
20.4508,20.57899,28.48858,276.1729,-0.07805824
20.39739,20.60646,29.02576,276.9584,-0.06728421
20.18374,20.63393,28.43365,277.3623,-0.0543737
20.07539,20.68734,28.38176,276.9584,-0.03876206
20.18374,20.60646,28.0033,276.9584,-0.02180747
20.4508,20.49811,27.78965,277.3623,-0.0056617
20.37144,20.52558,27.19753,278.1478,0.00618056
20.26309,20.60646,26.66036,277.7439,0.01425345
20.07539,20.63393,26.60542,278.9333,0.02017458
20.20968,20.55305,25.90648,279.3148,0.01802283
20.39739,20.47216,25.42425,278.9333,0.01614577
20.42486,20.52558,24.61848,279.7188,0.00483763
20.20968,20.74075,20.69344,281.2897,-0.00700464
20.15627,20.41875,19.72592,281.6937,-0.01373459
20.20968,20.55305,19.07887,283.2646,-0.01750397
20.39739,20.41875,19.1338,284.0501,-0.02072397
20.53168,20.49811,18.37993,285.6435,-0.01722928
20.37144,20.65987,18.11134,286.025,-0.00834758
20.23715,20.68734,17.84275,287.6184,-0.0056617
20.34398,20.52558,18.59663,288.7854,0.0
20.53168,20.49811,18.22122,289.1894,0.00025943
20.61256,20.60646,17.79087,290.3788,-0.01239165
20.47827,20.68734,18.64852,291.1642,-0.02368453
20.26309,20.63393,19.77781,291.1642,-0.03499267
20.42486,20.47216,20.80027,290.7603,-0.04359968
20.64003,20.22952,21.06886,291.9497,-0.03633561
20.61256,20.82163,21.92956,293.1392,-0.02395922
20.47827,20.60646,24.40178,290.7603,0.00053412
20.42486,20.60646,34.66915,291.5682,0.01156757
20.39739,20.47216,36.65914,288.4039,0.00590587
20.64003,20.4447,39.88524,286.025,0.00322
20.69344,20.55305,38.81089,285.2395,-0.00404407
20.55915,20.65987,40.9077,283.6686,-0.01722928
20.37144,20.60646,41.92711,282.8831,-0.02127335
20.42486,20.41875,42.35746,280.5042,-0.01535222
20.61256,20.47216,41.98205,279.7188,-0.00216701
20.74685,20.57899,41.87523,278.5293,0.00590587
20.64003,20.65987,40.58418,276.5544,0.0220669
20.37144,20.55305,39.67159,276.1729,0.01774814
20.4508,20.33787,37.35807,275.769,-0.01184227
20.66598,20.3104,37.0376,274.9835,-0.04334025
20.71939,20.57899,37.41301,273.794,-0.06378952
20.58509,20.65987,36.71408,274.9835,-0.09663045
20.39739,20.60646,37.25125,274.198,-0.1146533
20.4508,20.47216,36.49738,273.794,-0.1157368
20.58509,20.47216,38.11195,273.0086,-0.1071298
20.74685,20.63393,36.49738,272.627,-0.09339519
20.66598,20.63393,37.14442,271.4376,-0.07940117
20.39739,20.57899,35.9602,271.8191,-0.06298071
20.4508,20.49811,36.01514,272.2231,-0.0500702
20.61256,20.52558,34.94079,270.6521,-0.04225674
20.71939,20.63393,35.9602,270.2482,-0.03256623
20.69344,20.68734,35.42303,270.6521,-0.02072397
20.50574,20.49811,35.63973,270.6521,-0.01616103
20.4508,20.36381,35.47796,269.4627,-0.01750397
20.53168,20.22952,35.0995,270.6521,-0.00753876
20.77433,20.60646,33.97326,269.8667,0.0043035
20.69344,20.60646,34.72409,269.8667,0.01667989
20.47827,20.49811,34.61726,269.4627,0.02394396
20.39739,20.47216,34.83091,269.4627,0.03390917
20.58509,20.49811,35.04761,269.4627,0.03793798
20.80027,20.63393,34.83091,268.6772,0.02879685
20.64003,20.65987,35.36808,268.2733,0.02017458
20.47827,20.52558,36.01514,267.0839,0.01559639
20.42486,20.52558,35.85337,267.8918,0.01452814
20.58509,20.57899,35.58479,267.0839,0.01075876
20.71939,20.65987,36.92772,267.0839,0.00833232
20.69344,20.65987,36.49738,265.5129,0.01291051
20.53168,20.4447,31.76657,267.0839,0.01452814
20.4508,20.22952,28.48858,267.0839,0.01802283
20.55915,20.63393,27.30436,268.2733,0.01425345
20.71939,20.63393,26.60542,267.8918,0.01237639
20.66598,20.63393,25.96142,270.2482,0.00564644
20.53168,20.47216,25.53107,270.2482,-0.01049933
20.42486,20.47216,24.99389,270.6521,-0.01320046
20.53168,20.60646,25.58601,271.8191,-0.01993041
20.77433,20.65987,25.26248,272.2231,-0.02585154
20.71939,20.60646,25.58601,272.627,-0.02530216
20.53168,20.4447,25.79966,272.2231,-0.0280033
20.37144,20.49811,26.39177,273.0086,-0.02745391
20.50574,20.65987,27.57294,272.627,-0.03661031
20.74685,20.71328,28.11317,272.2231,-0.04602613
20.71939,20.57899,29.23941,273.0086,-0.05303077
20.69344,20.47216,29.77964,272.627,-0.05840252
20.47827,20.52558,29.77964,272.2231,-0.05733427
20.47827,20.65987,30.26187,273.0086,-0.04683494
20.69344,20.63393,29.99328,273.0086,-0.02988036
20.64003,20.49811,29.83152,272.627,-0.01320046
20.55915,20.47216,29.29435,273.0086,0.00537175
20.39739,20.52558,30.10011,271.8191,0.02179221
20.47827,20.65987,30.26187,271.8191,0.03471798
20.66598,20.60646,30.42364,271.8191,0.04117324
20.71939,20.52558,31.01575,272.2231,0.03686973
20.53168,20.52558,30.96081,271.4376,0.02637041
20.39739,20.55305,31.12257,271.0337,0.01452814
20.50574,20.68734,32.0901,269.8667,0.00645526
20.71939,20.60646,31.76657,269.4627,0.00268588
20.74685,20.60646,30.90587,271.0337,0.00375412
20.64003,20.82163,31.60481,269.0587,0.0207087
20.39739,20.60646,31.55292,270.2482,0.0309486
20.47827,20.63393,31.33622,270.2482,0.03471798
20.66598,20.68734,31.39116,269.4627,0.03390917
20.71939,20.55305,31.28434,269.4627,0.03282566
20.58509,20.52558,32.89586,270.2482,0.02717922
20.39739,20.63393,32.14503,268.6772,0.02340984
20.4508,20.65987,33.38115,268.2733,0.02447809
20.64003,20.63393,32.78904,268.2733,0.02690453
20.74685,20.4447,33.27433,267.8918,0.03013979
20.61256,20.52558,32.68221,266.2984,0.03659504
20.39739,20.60646,33.32621,267.0839,0.03767855
20.47827,20.57899,33.21938,267.0839,0.03793798
20.64003,20.47216,33.8115,266.2984,0.03390917
20.82774,20.55305,33.32621,266.2984,0.02125809
20.58509,20.39128,32.84398,265.5129,0.01182701
20.42486,20.60646,34.08009,265.1314,0.0043035
20.39739,20.68734,33.64974,266.2984,-0.00404407
20.69344,20.57899,33.32621,265.9168,-0.00862227
20.77433,20.57899,33.27433,265.1314,-0.01535222
20.61256,20.60646,33.86339,265.1314,-0.01345989
20.42486,20.76822,32.9508,264.7274,-0.01831278
20.42486,20.76822,30.3687,264.7274,-0.03714443
20.64003,20.74075,30.47857,265.1314,-0.05383958
20.74685,20.65987,30.15505,265.5129,-0.07482298
20.64003,20.74075,28.91893,265.5129,-0.09473813
20.39739,20.87505,29.61787,266.7023,-0.1106245
20.47827,20.84758,30.3687,266.2984,-0.1119674
20.55915,20.84758,29.23941,266.2984,-0.1044286
20.88115,20.95593,27.25247,265.9168,-0.08155292
20.69344,20.79416,26.44671,266.7023,-0.0586772
20.39739,20.90252,26.98388,266.2984,-0.04280613
20.42486,20.87505,26.7153,267.0839,-0.03177268
20.55915,20.76822,26.06825,267.0839,-0.02153278
20.90709,20.68734,27.03577,267.8918,-0.01750397
20.66598,20.79416,26.33683,267.4878,-0.01426871
20.50574,20.90252,25.74777,270.2482,-0.00376938
20.42486,20.90252,25.36931,268.2733,0.00698938
20.55915,20.74075,25.20754,270.2482,0.01533695
20.77433,20.71328,24.72531,269.4627,0.02933097
20.64003,20.87505,24.45672,270.2482,0.04251618
20.53168,20.92846,24.1332,270.6521,0.04520205
20.39739,20.98187,23.59602,272.627,0.05246612
20.71939,20.68734,23.16567,271.8191,0.06134782
20.88115,20.65987,22.73532,273.794,0.06485777
20.66598,20.84758,22.46673,273.0086,0.0739989
20.50574,20.95593,21.92956,274.5795,0.07050421
20.37144,20.90252,22.03638,274.5795,0.06458308
20.53168,20.79416,21.9845,275.3874,0.05570138
20.71939,20.74075,21.71285,275.769,0.04547674
20.69344,20.90252,21.9845,275.769,0.0441338
20.50574,20.95593,22.14321,276.9584,0.04036442
20.37144,20.84758,23.11073,276.9584,0.04062385
20.53168,20.71328,23.11073,277.3623,0.03632035
20.74685,20.74075,24.1332,276.5544,0.02421865
20.66598,20.82163,24.83213,278.1478,0.00941582
20.50574,20.76822,24.93896,277.3623,-0.00323526
20.42486,20.55305,24.93896,278.9333,-0.01669515
20.58509,20.33787,25.31742,278.5293,-0.01400928
20.77433,20.60646,25.42425,278.9333,-0.00404407
20.66598,20.71328,25.53107,279.3148,0.00860701
20.53168,20.68734,25.69283,279.3148,0.01991515
20.39739,20.55305,25.69283,278.5293,0.02125809
20.50574,20.52558,25.8546,278.5293,0.01263582
20.71939,20.55305,25.79966,278.9333,0.00241118
20.71939,20.68734,25.96142,279.3148,-0.00943108
20.58509,20.63393,25.90648,279.7188,-0.01239165
20.37144,20.49811,25.79966,278.9333,-0.01104871
20.50574,20.52558,25.74777,277.7439,-0.00781345
20.69344,20.57899,25.79966,278.9333,-0.00727933
20.74685,20.71328,25.36931,280.1227,-0.01158283
20.55915,20.55305,25.31742,280.1227,-0.01049933
20.42486,20.76822,25.42425,280.1227,-0.01803809
20.53168,20.98187,25.26248,280.9082,-0.02046453
20.69344,20.52558,24.88707,280.9082,-0.01965572
20.71939,20.60646,24.88707,280.1227,-0.01535222
20.58509,20.60646,24.72531,280.9082,-0.01400928
20.37144,20.47216,24.45672,281.2897,-0.01588634
20.47827,20.47216,24.29496,281.2897,-0.01104871
20.64003,20.60646,24.07826,282.0976,-0.01265108
20.69344,20.65987,24.02637,282.4792,-0.01588634
20.61256,20.60646,23.91954,282.4792,-0.00512758
20.39739,20.47216,23.54108,283.2646,0.00537175
20.47827,20.47216,23.65096,283.2646,0.01829752
20.66598,20.55305,20.58662,284.0501,0.02502747
20.71939,20.63393,19.77781,284.858,0.03255097
20.66598,20.74075,19.40239,285.2395,0.04117324
20.34398,20.39128,18.70345,286.429,0.04385911
20.42486,20.52558,18.37993,287.2144,0.04008973
20.61256,20.60646,18.16628,287.6184,0.03740386
20.77433,20.63393,18.05945,288.4039,0.03686973
20.55915,20.57899,17.73593,288.4039,0.02824747
20.39739,20.49811,17.73593,289.1894,0.01883164
20.4508,20.52558,17.94958,291.1642,0.00886644
20.64003,20.65987,18.70345,291.1642,0.00994995
20.66598,20.60646,19.40239,291.1642,0.00886644
20.66598,20.55305,19.83274,291.5682,0.01425345
20.42486,20.52558,20.20815,291.9497,0.01855695
20.34398,20.47216,21.33744,293.1392,0.0121017
20.55915,20.49811,21.87462,292.7352,-0.00672995
20.61256,20.55305,23.27249,293.1392,-0.02315041
20.53168,20.25699,27.52106,293.5207,-0.0355268
20.34398,20.39128,37.78843,291.1642,-0.04414906
20.37144,20.36381,39.77842,288.7854,-0.04468319
20.37144,20.4447,39.45489,287.2144,-0.0323068
20.55915,20.41875,39.13136,286.025,-0.01831278
20.39739,20.22952,37.6816,284.4541,-0.00270114
20.15627,20.25699,37.84336,283.2646,0.00671469
20.1288,20.3104,36.8209,282.0976,0.0075235
20.29056,20.39128,38.70406,281.6937,-0.00054938
20.47827,20.33787,41.33805,279.3148,-0.0088817
20.37144,20.20358,38.81089,280.1227,-0.01561165
20.1288,20.17611,38.38054,277.3623,-0.0191216
20.1288,20.28446,38.38054,278.1478,-0.01750397
20.29056,20.28446,40.10194,276.1729,-0.01507752
20.4508,20.33787,40.31559,274.9835,-0.01535222
20.31803,20.25699,40.15382,274.198,-0.01158283
20.31803,20.22952,40.691,273.0086,-0.0145434
20.10286,20.33787,40.9077,272.627,-0.02018984
20.26309,20.39128,42.78782,271.0337,-0.01616103
20.4508,20.3104,40.58418,271.0337,-0.00647052
20.37144,20.17611,36.92772,271.4376,-0.0013582
20.20968,20.20358,38.21878,270.2482,0.00268588
20.04944,20.28446,38.43243,270.2482,0.00807289
20.29056,20.36381,38.11195,269.0587,0.02287572
20.39739,20.28446,40.15382,269.4627,0.03255097
20.39739,20.15016,39.13136,268.2733,0.03740386
20.18374,20.25699,39.1863,267.8918,0.03928092
20.04944,20.33787,38.5423,267.4878,0.03201685
20.31803,20.20358,37.95019,265.9168,0.01910634
20.47827,20.60646,37.4649,265.1314,0.00645526
20.37144,20.20358,38.3256,266.7023,-0.00054938
19.99451,20.15016,39.50983,265.1314,-0.00296057
20.04944,20.33787,37.73654,265.1314,0.00079355
20.18374,20.36381,32.35868,266.2984,-0.00189232
20.39739,20.20358,31.87645,266.2984,-0.00781345
20.42486,20.15016,31.39116,265.9168,-0.02315041
20.20968,20.25699,31.98327,267.0839,-0.03661031
20.07539,20.36381,32.41363,266.7023,-0.04764375
20.18374,20.25699,30.74716,267.4878,-0.04306556
20.4508,20.22952,30.90587,267.8918,-0.03203211
20.39739,20.15016,30.3687,267.4878,-0.01507752
20.29056,20.28446,31.12257,267.4878,-0.00834758
20.02197,20.36381,32.14503,268.2733,-0.01669515
20.20968,20.39128,32.62727,268.2733,-0.03096386
20.42486,20.04181,30.79905,266.7023,-0.04656025
20.31803,19.85411,33.38115,266.7023,-0.05948602
20.29056,20.25699,33.75656,266.7023,-0.06029484
19.96856,20.33787,34.08009,266.2984,-0.06136308
20.20968,20.3104,34.56232,264.7274,-0.0532902
20.37144,20.20358,34.88585,265.9168,-0.05060432
20.37144,20.20358,36.12196,264.7274,-0.045492
20.29056,20.28446,36.60725,264.3235,-0.04144793
20.04944,20.36381,35.85337,263.538,-0.03607618
20.15627,20.25699,36.28373,265.1314,-0.02180747
20.39739,20.17611,35.9602,263.942,-0.0056617
20.39739,20.17611,37.6816,261.967,0.01533695
20.26309,20.28446,38.64913,263.1565,0.03310035
20.04944,20.36381,39.56171,260.7776,0.04143267
20.20968,20.22952,40.10194,261.5631,0.04089855
20.34398,20.17611,38.05701,260.7776,0.03310035
20.4508,19.93499,37.84336,259.5882,0.02232633
20.1288,19.9884,38.00513,260.3961,0.01371933
19.99451,20.3104,38.05701,260.3961,0.01075876
20.23715,20.25699,38.86278,258.8027,0.0131852
20.34398,20.17611,38.5423,258.8027,0.00833232
20.53168,20.3104,38.43243,258.8027,-0.00296057
